,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,artist
3874,,32026.15,,,,43897.77,,,23967.17,,KENNETH SNELSON
3875,,,,,,255704.52,,,13315.09,,JAY DEFEO
3876,,,,,,,,,9986.32,,CARLO MARIA MARIANI
3877,34510.38,0.0,120321.85999999999,259136.24,159233.36,10288.54,51296.46,26966.15,5059.74,,SANDRO CHIA
3878,,,,,,,5062.69,,31956.22,,ED MOSES
3879,52692.36,40218.89000000001,54225.44,10299.53,,,7424.49,,3994.53,,LOWELL NESBITT
3880,,,,,20878.5,,,,6657.55,,HILO CHEN
3881,,,,,,,,,31956.22,,PAUL STAIGER
3882,,,,,,,,,1997.26,,BRUCE BOICE
3883,,,,,12527.1,,,,93205.65,,TADAAKI KUWAYAMA
3884,1691499.1300000001,201392.31999999998,515288.25,540435.45,188602.45,443641.83999999997,410911.64,631816.84,19972.64,,MARC QUINN
3885,,,,,,,,87639.98,99863.2,,RIRKRIT TIRAVANIJA
3886,,,,,,,,,31956.22,,ALEX DA CORTE
3887,,,,,,,,,9986.32,,ADRIÁN VILLAR ROJAS
3888,,,,0.0,,0.0,6749.53,,0.0,,ANDRO WEKUA
3889,,,,,,,,,23967.17,,"JENNY HOLZER, UNTITLED (WITH SELECTIONS FROM THE LIVING SERIES, TRUISIMS,..."
3890,,,,,,,8774.39,,42608.3,,JACQUELINE HUMPHRIES
3891,,,,,,,,13483.07,26630.19,,DUSTIN YELLIN
3892,248292.37,,80605.39,236262.91999999998,41757.0,381361.88,462208.08999999997,253481.78999999998,0.0,,KEHINDE WILEY
3893,,,,,,20577.08,45896.83,,0.0,,ENOC PEREZ
3894,,,,,,,,,0.0,,"ILYA AND EMILIA KABAKOV, ""ARTIST! WHY DIDN'T YOU PAINT MY BEAUTIFUL BA..."
3895,,,,,,,,,0.0,,MICHAEL WETZEL
3896,,,,,,,,,0.0,,ROBERT MOSKOWITZ
3897,,297.92,,,,,,,42608.3,,ALFREDO JAAR
3898,,,,,11135.2,,,0.0,9320.56,,IÑIGO MANGLANO-OVALLE
3899,,,,,,,,,19972.64,,RALFONSO
3900,,38729.29,,,16702.8,,,,665.75,,ERNESTO NETO
3901,,,32974.93,7103.52,48716.5,,160908.9,,53260.37,,JUAN GENOVÉS
3902,,,,,70986.9,0.0,63445.619999999995,40449.22,26630.19,,WILL RYMAN
3903,,,,,,,,,0.0,,ALEXIS MARGUERITE TEPLIN
3904,26717.25,5958.35,,4262.11,0.0,16461.66,,,0.0,,BILLY SULLIVAN
3905,,67031.47,,,,,,,17309.62,,VLADIMIR DUBOSSARSKY & ALEXANDER VINOGRADOV
3906,,,76941.5,0.0,0.0,0.0,,13483.07,25298.68,,INKA ESSENHIGH
3907,257673.09,231779.91,0.0,0.0,0.0,16461.66,71545.06,24269.53,0.0,,RICHARD PHILLIPS
3908,61746.55,,,9944.92,10439.25,0.0,0.0,,79890.56,,BARRY MCGEE
3909,,,,,,,10799.25,,0.0,,MARK HAGEN
3910,,,,,,,0.0,,7989.06,,GREGOR SCHNEIDER
3911,,,,,,,,,0.0,,SHILPA GUPTA
3912,,,,,,,,,5326.04,,KURT KAUPER
3913,,,,,,,,,0.0,,NICKY HOBERMAN
3914,,,7327.76,,0.0,,,,0.0,,AFTER FEDERICO BAROCCI
3915,,,,,,,,,34619.24,,"SWABIAN SCHOOL, LATE 15TH CENTURY"
3916,,,,,,,,,86548.1,,"ANTWERP SCHOOL, CIRCA 1500"
3917,,,,,,,,,5059.74,,"GERMAN SCHOOL, CIRCA 1600"
3918,,,,,,,,,21304.15,,"MARCHIGIAN SCHOOL, MID-15TH CENTURY"
3919,,,,,,,,,6657.55,,FOLLOWER OF JACQUES STELLA
3920,,,,,,,,,0.0,,"CENTRAL ITALIAN SCHOOL, CIRCA 1530"
3921,,,,,,,,,8654.81,,FOLLOWER OF GIOVANNI BATTISTA MORONI
3922,,,,,,,,,21304.15,,"SOUTH NETHERLANDISH SCHOOL, 16TH CENTURY"
3923,,,,0.0,0.0,,20248.6,66067.06,0.0,,"SPANISH SCHOOL, 17TH CENTURY"
3924,,,,49724.61,,,,,15978.11,,ANTHONIE VAN BORSSUM
3925,,,,,,,,,7989.06,,FOLLOWER OF WILLEM DROST
3926,188208.22,131679.59,,,,,,0.0,14646.6,,BARTHOLOMEUS VAN BASSEN
3927,,,,,,,,,11983.58,,CIRCLE OF WILLEM KALF
3928,,,,,,,,,8654.81,,CIRCLE OF JAN COSSIERS
3929,200676.27,,,,,,2597220.76,295548.98,0.0,,JAN MIENSE MOLENAER
3930,,,,,,,,,0.0,,WORKSHOP OF FRANCESCO DE' BIANCHI FERRARI
3931,,,19052.18,,,,,,0.0,,AFTER RAPHAEL
3932,,,,,,68590.27,,,0.0,,HIERONYMUS FRANCKEN I
3933,,,,,,226622.24,,,86548.1,,JOHANN HEISS
3934,,,,,,,,,19972.64,,FRANS FRANCKEN THE YOUNGER AND STUDIO
3935,,,,,,,,,2663.02,,ATTRIBUTED TO MICHIEL CARRÉE
3936,,,,,,,,,0.0,,ATTRIBUTED TO SALVATORE CASTIGLIONE
3937,,5958.35,,,,,,,13315.09,,JOHANN CARL LOTH
3938,,,,,,,,,0.0,,ANTONIO MERCURIO AMOROSI
3939,,,,,,,,,5059.74,,"CREMONESE SCHOOL, CIRCA 1550"
3940,,,,,,,,,0.0,,"HAARLEM SCHOOL, 18TH CENTURY"
3941,,10427.12,,,,,,,0.0,,FOLLOWER OF SEBASTIANO DEL PIOMBO
3942,,0.0,,,,,,,19972.64,,GIOVANNI MARTINELLI
3943,,,,,,,,,10652.07,,ATTRIBUTED TO ANTONIO TEMPESTA
3944,,,,,,,,,53260.37,,"ENGLISH FOLLOWER OF CANALETTO, CIRCA 1800"
3945,,,,,,,,,0.0,,CARLE VANLOO
3946,,,,,,,,,0.0,,JACOB SYMONSZ. PYNAS
3947,0.0,,,,,,47246.74,,0.0,,JEAN-BAPTISTE HUET
3948,,,,,,,,,50597.35,,FOLLOWER OF BERNARDO BELLOTTO
3949,,,,31965.82,,,,,13315.09,,THE PSEUDO-GUARDI
3950,,,,,,,,,18641.13,,CHARLES-ANDRÉ VAN LOO CALLED CARLE VAN LOO
3951,,,,,,,,,7989.06,,CIRCLE OF NICOLAS VLEUGHELS
3952,,,,,,,,,0.0,,"ROMAN SCHOOL, EARLY 19TH CENTURY"
3953,,,,,,,,,15978.11,,JEAN-BAPTISTE BERLOT
3954,,,,,4175.7,,,,29293.2,,DAVID ROBERTS R.A.
3955,,,,,,,,,55923.39,,"JOHN JAMES CHALON, R.A."
3956,,,,,,15089.86,,,3994.53,,WILLIAM ETTY
3957,,,,,163130.68,,0.0,,0.0,,FRANÇOIS-XAVIER FABRE
3958,,,,,,,,,26630.19,,CHARLES MARTIN POWELL
3959,,,,71035.15,,,,,34619.24,,SIR THOMAS LAWRENCE P.R.A. AND STUDIO
3960,,,,,,13718.05,404.97,,0.0,,"CIRCLE OF SIR THOMAS LAWRENCE, P.R.A."
3961,,,,,,,,,18641.13,,CIRCLE OF ANTONIO JOLI
3962,,,,8524.22,,,,,0.0,,"SIR MARTIN ARCHER SHEE, P.R.A"
3963,,,,,,,,,0.0,,FOLLOWER OF ALEXANDRE-FRANÇOIS DESPORTES
3964,,,,0.0,12527.1,,0.0,,0.0,,JAN JOSEF HOREMANS THE ELDER
3965,,,,,,,,,26630.19,,"STUDIO OF JUSEPE DE RIBERA, CALLED SPAGNOLETTO"
3966,,,,,,,,,0.0,,ATTRIBUTED TO CARLO SARACENI
3967,,,,,38277.25,2057.71,,,7323.3,,FOLLOWER OF GUIDO RENI
3968,,,,,,,,,0.0,,"ANDREA DEL MICHIELI, CALLED VICENTINO"
3969,,,,,,,,,7323.3,,"FOLLOWER OF JACOPO DA PONTE, CALLED JACOPO BASSANO"
3970,,,,,,,,,39945.28,,"CIRCLE OF LEANDRO DA PONTE, CALLED LEANDRO BASSANO"
3971,20780.09,,,,,,,,0.0,,ATTRIBUTED TO ANNIBALE CARRACCI
3972,,,51294.34,,,,13499.07,,0.0,,CIRCLE OF JEAN-HONORÉ FRAGONARD
3973,0.0,,,,,,,,0.0,,GIOVANNI BERNARDINO AZZOLINO
3974,,,,,,,,26966.15,0.0,,FOLLOWER OF MICHELANGELO MERISI DA CARAVAGGIO
3975,,,,,,,,,0.0,,"GIOVANNI DE' BUSI, CALLED CARIANI"
3976,,,,,,,,,0.0,,AFTER JAN STEEN
3977,,,,,,,,,14646.6,,CIRCLE OF JOOS DE MOMPER
3978,,,,,,,,,0.0,,JAN BAPTIST LAMBRECHTS
3979,,,,,,,,,0.0,,CIRCLE OF JAN HACKAERT
3980,,,,,,,,,0.0,,FOLLOWER OF CORNELIS VAN POELENBURGH
3981,,,101416.23,,,,,,79890.56,,DIRCK VAN BABUREN
3982,,,,,,,,,0.0,,FOLLOWER OF ADRIAEN PETERSZ. VAN DE VENNE
3983,,,,,,,,,0.0,,ATTRIBUTED TO MICHIEL VAN MUSSCHER
3984,,,,,,,,,2529.87,,MANNER OF ADRIAEN VAN OSTADE
3985,,,,,5567.6,,,,2663.02,,JACOB WILLEMSZ. DE WET
3986,,,,,,,,,5059.74,,JEAN BAPTISTE MOREL
3987,,,,,,52128.6,,,34619.24,,JACOPO VIGNALI
3988,,,,,,,,0.0,5991.79,,MANNER OF JACOPO DI CIONE
3989,,,,,,,,0.0,0.0,,CIRCLE OF HUGO VAN DER GOES
3990,,,,,,,,,0.0,,MANNER OF JAN VAN EYCK
3991,,,,,,,,,399.45,,ATTRIBUTED TO NICOLAES PIETERSZ. BERCHEM
3992,,,40302.69,98028.51,62635.5,0.0,,6741.54,1597.81,,"ITALIAN SCHOOL, 18TH CENTURY"
3993,,,,,,,,,1198.36,,GIOVANNI MARIA MORANDI
3994,,,,,,0.0,,,1997.26,,CARLO CIGNANI
3995,,,,,,,,,18641.13,,RAYMOND LAFAGE
3996,,,,,,,,,34619.24,,PIETRO DANDINI
3997,,,,,,,,0.0,0.0,,GIOVANNI BATTISTA RANIERI DEL PACE
3998,,,,,,,,0.0,8654.81,,CIRCLE OF IGNAZ STERN
3999,,,,,,,,,7989.06,,HYACINTHE COLLIN DE VERMONT
4000,,,,,,,,,0.0,,FILIPPO LAURI
4001,,,12457.2,98312.65,,,,0.0,21304.15,,ETIENNE JEAURAT
4002,,,,,,,,,0.0,,ATTRIBUTED TO BARTHOLOMEW DANDRIDGE
4003,1511602.94,,,,23662.3,,,,0.0,,JEAN-JACQUES LAGRENÉE
4004,,,,,,,,,7989.06,,CIRCLE OF JEAN SIMÉON BERTHÉLEMY
4005,,,,,109681.72,,0.0,22921.23,15978.11,,"ANTOINE-CHARLES-HORACE VERNET, CALLED CARLE VERNET"
4006,,,,,,,,,6657.55,,"JEAN ALAUX, CALLED LE ROMAIN"
4007,,59583.53,,,,,,,0.0,,ATTRIBUTED TO SIR PETER LELY
4008,,,,,,17833.47,,,29293.2,,ATTRIBUTED TO THE MASTER OF THE LANGMATT FOUNDATION VIEWS
4009,,,,,,0.0,,,9320.56,,FOLLOWER OF LUCA GIORDANO
4010,,,,,,,,,14646.6,,FOLLOWER OF THOMAS GAINSBOROUGH
4011,,,,,,0.0,128241.15,,15978.11,,MANNER OF FRANCESCO GUARDI
4012,,,,,,,,,11983.58,,"LOMBARD FOLLOWER OF LEONARDO DA VINCI, 16TH CENTURY"
4013,,,,,0.0,,,,2396.72,,FOLLOWER OF GIUSEPPE ZAIS
4014,,,,,,,,,6923.85,,"SCHOOL OF JACOPO ROBUSTI, CALLED JACOPO TINTORETTO"
4015,,,,,,,,,5592.34,,"FOLLOWER OF PAOLO CALIARI, CALLED PAOLO VERONESE"
4016,,,,12075.98,0.0,1371.81,,,0.0,,"BOLOGNESE SCHOOL, 17TH CENTURY"
4017,,,,,,,,,3461.92,,"NORTH ITALIAN SCHOOL, LATE 17TH CENTURY"
4018,,,,,,,,,9986.32,,PHILIP REINAGLE R.A.
4019,,,,,,,,67415.37,4070690.18,,THOMAS GAINSBOROUGH R.A.
4020,,,,,,,,,9320.56,,"SPANISH SCHOOL, 18TH CENTURY"
4021,,,,,,,,,0.0,,"SCHOOL OF SAVOY, CIRCA 1740"
4022,,,,,,,,,0.0,,"MANNER OF JAN FRANS VAN BLOEMEN, CALLED L'ORIZZONTE"
4023,,,,,,,,,0.0,,CIRCLE OF JEAN-BAPTISTE NATTIER
4024,,,,,,,,,5059.74,,JEAN-ANTOINE DUCLAUX
4025,,,,,,,,,11317.83,,"VENETIAN SCHOOL, 18TH / 19TH CENTURY"
4026,,,,,,,,,0.0,,AFTER GERARD TERBORCH II
4027,,,26379.94,,82957.24,,64120.57,,0.0,,ATTRIBUTED TO DAVID TENIERS THE YOUNGER
4028,,,,15627.73,0.0,,9449.35,0.0,13315.09,,ANTHONIE PALAMEDESZ.
4029,,,,,54284.1,,,0.0,17309.62,,HERMAN VAN SWANEVELT
4030,,,,,,,,0.0,7989.06,,ATTRIBUTED TO JAN WILDENS
4031,,,,,,0.0,,,0.0,,NICOLAUS KNUPFER
4032,,,,,,,,,10652.07,,ATTRIBUTED TO CORNELIS PIETERSZ. DE MOOY
4033,,,,,,,,202246.11,0.0,,JAN VICTORS
4034,,,,,,,,0.0,4660.28,,CIRCLE OF JACOB VAN ES
4035,,,,,,,,,9320.56,,FOLLOWER OF GERARD TERBORCH II
4036,,,,,,,,,9986.32,,NICOLAES ELIASZ. PICKENOY
4037,,,,,,,,,0.0,,JACOB TISCHBEIN
4038,25232.96,,,,,0.0,,,25298.67,,CORNELIS DUSART
4039,,,,2841.41,23662.3,30865.62,,10786.46,0.0,,"NORTH ITALIAN SCHOOL, 18TH CENTURY"
4040,,,,,,,,,15978.11,,ATTRIBUTED TO GIOVANNI BATTISTA PITTONI
4041,,,,,,,,,932.06,,JEAN-LOUIS DE MARNE
4042,,,,,,,277540.85,,1065.21,,AFTER LEONARDO DA VINCI
4043,,,,,,,,,4260.83,,"FRENCH SCHOOL, CIRCA 1810"
4044,,,,,,,,,93205.65,,"BRITISH SCHOOL, CIRCA 1800"
4045,,,,,,,,,1198.36,,AFTER JOSHUA REYNOLDS
4046,,,,,,,,,798.91,,"BRITISH SCHOOL, 18TH CENTURY"
4047,,,,,,,,,0.0,,CIRCLE OF JAN JOSEFSZ VAN GOYEN
4048,,,,,,,,,5326.04,,ATTRIBUTED TO ADRIAEN LIEVENSZ. VAN DER POEL
4049,,,,,,,,,3195.62,,EUGÈNE CLAUDE
4050,100931.85,0.0,5862.21,31965.82,,0.0,,,7989.06,,FRANÇOIS BONVIN
4051,,,,,,,,,932.06,,JEAN JOSEPH BENJAMIN CONSTANT
4052,,,,,0.0,,,,5059.74,,EUGÈNE ISABEY
4053,,,,,,,,,5326.04,,HIPPOLYTE-CAMILLE DELPY
4054,,,,,,,,,3461.92,,JOSÉ JIMÉNEZ Y ARANDA
4055,33960.6,,,,8351.4,,,,0.0,,LÉON RICHET
4056,,,,9234.57,,,,18876.3,0.0,,PAUL HUET
4057,,181729.75,,,69595.0,,,,46602.82,,HENDRIK WILLEM MESDAG
4058,,,,,,,,,14646.6,,HERMANN CORRODI
4059,,,,,,,,,0.0,,JEAN ACHILLE BENOUVILLE
4060,,,,,,,,,19972.64,,CLÉMENT PUJOL DE GUASTAVINO
4061,,,,,,,,,0.0,,PIERRE OUTIN
4062,,,,,,,,,9320.56,,WILLIAM HENRY MARGETSON
4063,,,,,,,,,5991.79,,VICENTE GARCÍA DE PAREDES
4064,0.0,,19052.18,,,,,,13315.09,,CHARLES CHAPLIN
4065,,,32242.15,14207.03,,,,,0.0,,EDUARDO LEÓN GARRIDO
4066,,,,,,,,,5592.34,,CARL LEOPOLD MÜLLER
4067,,,,,,,,,5326.04,,ATTRIBUTED TO GEORGE ELGAR HICKS
4068,,,,,,,,,5059.74,,WILLIAM HEMSLEY
4069,,,,,,,,,0.0,,JOSEPH NICOLAS ROBERT-FLEURY
4070,,,,,,,,,0.0,,ADOLF EBERLE
4071,,,,,6959.5,,,,4660.28,,WALTER FIRLE
4072,,,,333012.8,,347889.83,128241.15,229212.25,0.0,,EMILE-AUGUSTE HUBLIN
4073,,,,,,,,,0.0,,BASILE DE LOOSE
4074,,,,,,,,,0.0,,FRANCESCO BERGAMINI
4075,,,,,,,,,7323.3,,FEDERIGO ANDREOTTI
4076,,,,,,,,,9320.56,,CHARLES HUNT JR.
4077,,,,0.0,,,0.0,18876.3,9986.32,,EDOUARD FREDERIC WILHELM RICHTER
4078,,,,8524.22,,,,,5991.79,,ANTONIETTA BRANDEIS
4079,,,,,,,,,26630.19,,CARL LUDWIG RUNDT
4080,,,,,,,,,15978.11,,BLAS OLLEROS QUINTANA
4081,11874.34,,,7813.87,,,,,9320.56,,FRANÇOIS MARTIN-KAVEL
4082,,,,,,,29697.95,,34619.24,,JEAN ALFRED MARIOTON
4083,,,,,,,,,11983.58,,STUART G. DAVIS
4084,,,,63221.29,0.0,746262.1,94493.48,,0.0,,FREDERIK HENDRIK KAEMMERER
4085,,,,,,,,,9986.32,,LUIS JIMENEZ Y ARANDA
4086,,,,,,,10529.27,,7323.3,,DIANA COOMANS
4087,,,,,,,,,0.0,,ROGER GODCHAUX
4088,,,,,,,,,51928.86,,FRANCISCO AZNAR Y GARCÍA
4089,,,,,,,,,10652.07,,ARMAND CHARNAY
4090,,,,,,,,,0.0,,VICTORIA DUBOURG FANTIN LATOUR
4091,,,,,,,,,11983.58,,WILLIAM SOMERVILLE SHANKS
4092,,,,,,,,,0.0,,CHARLES BAUGNIET
4093,,,62285.98,,,,,,0.0,,CHARLES EDOUARD BOUTIBONNE
4094,,,,,,,,,9986.32,,EMILE VILLA
4095,0.0,,,,,,,,2529.87,,EDMUNDO PIZZELLA
4096,,,,,,,0.0,,0.0,,PAUL CHARLES CHOCARNE-MOREAU
4097,,,8793.31,,,,107992.55,0.0,23700.86,,GASTON LA TOUCHE
4098,,,,,,,,0.0,0.0,,LOUIS EMILE ADAN
4099,,,,,,,,,5991.79,,ADOLPHE-LOUIS GAUSSEN
4100,,,,,,,0.0,,0.0,,PIERRE ANDRÉ BROUILLET
4101,,,,,,,51296.46,6741.54,5991.79,,EUGÈNE CARRIÈRE
4102,,,,,,,53996.27,,532.6,,PIERRE-GEORGES JEANNIOT
4103,,,20517.73,,,,,0.0,0.0,,AUGUST WILHELM NIKOLAUS HAGBORG
4104,,,,,,,,,14646.6,,PHILIPP FRANCK
4105,,,,,,,,,4660.28,,PEDER MØRK MØNSTED
4106,,,,,,,,,0.0,,JOHN HUTCHINSON
4107,,,,,,,,,0.0,,HENRY CROWTHER & EDWARD ALSTROP
4108,,,,,,,,,0.0,,"ATTRIBUTED TO JOHANN RUDOLFF FEYERABEND, CALLED LELONG"
4109,,,,,,,,,932.06,,"FRENCH SCHOOL, CIRCA 1830"
4110,,,,,,,,,0.0,,SAMUEL FULTON
4111,,,,,,,,,1997.26,,FOLLOWER OF GEORGE ARMFIELD
4112,22264.38,11171.91,32242.15,17048.44,,41154.16,,,9320.56,,HEYWOOD HARDY
4113,,,,,,,,,19972.64,,JOHN E. FERNELEY
4114,,,,,,,,,19972.64,,JULES DIDIER
4115,,,,,,,,,0.0,,KATE PERUGINI
4116,,,,,,,19573.65,,1065.21,,"BRITISH SCHOOL, 19TH CENTURY"
4117,,,,,,,,,1331.51,,THOMAS CRESWICK
4118,,22343.82,11724.42,,,,,,7323.3,,ALFRED DE BREANSKI
4119,,,,,,,,,3461.92,,CHARLES TATTERSHALL DODD I
4120,,,7327.76,,,,,,2663.02,,ERNEST PARTON
4121,,,,,,,,,5059.74,,ALFRED AUGUSTUS GLENDENING
4122,,,,,,,,,2130.41,,JOHANNES HUBERTUS LEONARDUS DE HAAS
4123,,,,,,,,,5059.74,,WILHELM BRÖKER
4124,,,,,,,,,932.06,,CHARLES EMILE JACQUE
4125,,,,,,,,0.0,5991.79,,FERDINAND ROYBET
4126,,,,,,,,,319.56,,"BRITISH SCHOOL, EARLY 19TH CENTURY"
4127,,,,,,,,,3195.62,,ATTRIBUTED TO JEAN JACQUES HENNER
4128,,,,,,,,,493.19,,"EUROPEAN SCHOOL,19TH CENTURY"
4129,,,,,,,,,0.0,,JAKOB JOSEF EECKHOUT
4130,,,,,,,,,73233.01,,MASTER OF THE BARGELLO JUDGEMENT OF PARIS
4131,,,,,,,,,12649.34,,GIOVANNI DI NICOLÒ BELLINI THE ELDER GIOVANNI DI NICOLÒ BELLINI THE ELDER
4132,,,,,,,,,42608.3,,MASTER OF THE NEVIN POLYPTYCH
4133,1511602.94,,,616585.14,,,757027.76,,199726.39,,APOLLONIO DI GIOVANNI
4134,,,,,,,,,0.0,,CIRCLE OF SEGNA DI BONAVENTURA
4135,,,,,,,,,73233.01,,MASTER OF THE GUBBIO TABERNACLE
4136,,,,,,,,,0.0,,WORKSHOP OF THE ZAVATTARI FAMILY
4137,,,,,,41154.16,40497.21,,29293.2,,PSEUDO PIER FRANCESCO FIORENTINO
4138,,,,,,,,,0.0,,"CIRCLE OF NICLAUS GERHAERT (CIRCA 1420 – 1473) FRENCH, POSSIBLY ALSACE,..."
4139,,,,,,,,,79890.56,,"LÉONARD LIMOUSIN (1505-1575/1577) FRANCE, LIMOGES, CIRCA 1530-1550"
4140,,,,,,,,,34619.24,,"SOUTH GERMAN, LATE 16 TH CENTURY"
4141,,,,,,,,,146466.02,,"SOUTH GERMAN, CIRCA 1575"
4142,,,,,,,,,7989.06,,"WORKSHOP OF COULY II NOUAILHER (ACTIVE 1539 – 67) FRENCH, LIMOGES, MID..."
4143,,,,,,,,,119835.84,,MANNER OF ERASMUS GRASSER (CIRCA 1450 - CIRCA 1515) SOUTH GERMAN CIRCA...
4144,,,,,,,,,0.0,,CAST FROM A MODEL ATTRIBUTED TO WILLEM VAN TETRODE (DELFT CIRCA 1525-1580...
4145,,37239.7,,,0.0,,57371.04,,53260.37,,CIRCLE OF QUINTEN METSYS
4146,,,,36938.28,,,,0.0,106520.74,,"FLEMISH SCHOOL, 16TH CENTURY"
4147,,,,,,,,0.0,0.0,,"ANTWERP SCHOOL, 16TH CENTURY"
4148,,,,,,,,,39945.28,,"ANTWERP SCHOOL, CIRCA 1530-1540"
4149,,,481287.42,,580143.92,,,,106520.74,,LUCAS CRANACH THE YOUNGER
4150,,,,,,,,,19972.64,,"JACOPO DI GIOVANNI DI FRANCESCO, CALLED JACONE"
4151,,,,,,,,,0.0,,ATTRIBUTED TO VITTORE CARPACCIO
4152,,,,,,,,,53260.37,,"BARTOLOMEO RAMENGHI, CALLED BAGNACAVALLO"
4153,,,,,,,,,0.0,,"ROMAN SCHOOL, EARLY 16TH CENTURY"
4154,,,,,,,,,0.0,,"FLORENTINE SCHOOL, CIRCA 1570"
4155,,,,,,,,,0.0,,"NORTH ITALIAN, POSSIBLY TUSCAN, SECOND HALF 14TH CENTURY"
4156,,,,,,,,,113178.29,,"GIOVANNI DELLA ROBBIA (1469-1529/30) AND WORKSHOP ITALIAN, FLORENCE, CIRCA..."
4157,,,,,,,,,113178.29,,"CIRCLE OF ANDREA DEL VERROCCHIO (CIRCA 1435 – 1488) ITALIAN, FLORENCE,..."
4158,,,,,,,,0.0,0.0,,"ITALIAN, FLORENCE OR SIENA, SECOND HALF 15TH CENTURY"
4159,,,,,,,,,10652.07,,"ITALIAN, FLORENCE, SECOND HALF 15TH CENTURY"
4160,,,,,,,,,0.0,,"CIRCLE OF THE VIVARINI WORKSHOP NORTH ITALIAN, VENICE, CIRCA 1465-1480"
4161,,,,,,,,,0.0,,"BARTOLOMEO BON (CIRCA 1405- BEFORE 1467) ITALIAN, VENICE, CIRCA 1425-28"
4162,,,,,,,,,18641.13,,"AFTER A COMPOSITION ASCRIBED TO LORENZO GHIBERTI (1378-1455) ITALIAN,..."
4163,,,,,,,,,119835.84,,ATTRIBUTED TO HUBERT GERHARD (CIRCA 1540/1550 – 1620 BORN 'S-HERTOGENBOSCH)...
4164,,,,,,,,,0.0,,"NORTH ITALIAN, PROBABLY LOMBARD, CIRCA 1520"
4165,,,,,,,,,0.0,,"NORTH ITALIAN, CIRCA 1500"
4166,,,,,,,,,0.0,,"GIOVANNI DELLA ROBBIA (1469-1529) ITALIAN, FLORENCE, CIRCA 1520"
4167,,,,,,,,,59917.92,,CIRCLE OF ALONSO SÁNCHEZ COELLO
4168,,,,,,41154.16,,,99863.2,,"CENTRAL ITALIAN SCHOOL, 16TH CENTURY"
4169,,,,,,,,,39945.28,,"LOMBARD SCHOOL, CIRCA 1600"
4170,,,,,,,,,23967.17,,"BOLOGNESE SCHOOL, CIRCA 1580"
4171,,,,,,,523763.85,,0.0,,GIOVANNI DI NICCOLÒ DE LUTERO CALLED DOSSO DOSSI
4172,,,,,,,,0.0,133150.93,,HANS BOL
4173,,,,186964.53,,,,,159781.11,,ATTRIBUTED TO SIR PETER PAUL RUBENS
4174,,,,,,,,,23967.17,,ATTRIBUTED TO GORTZIUS GELDORP
4175,,,,,,,,,73233.01,,LUCAS VAN UDEN
4176,,,,,,,,,0.0,,TOBIAS VERHAECHT
4177,,,,,,,,,73233.01,,JACOB FERDINAND VOET
4178,,,,,,,,,0.0,,"ROMAN SCHOOL, 17TH CENTURY, AFTER TITIAN"
4179,,,,46172.85,,,,,0.0,,FRANCESCO GUARINO
4180,,,,,,,,,13315.09,,"ROMAN SCHOOL, MID-18TH CENTURY"
4181,,,,,,,,,106520.74,,PSEUDO SALINI
4182,,,,,,,,,53260.37,,"ROMAN SCHOOL, CIRCA 1625"
4183,,,,,,,,,113178.29,,LOUIS FINSON
4184,,,,,,,,,127824.89,,FRANCISCO BARRERA
4185,,,,,,,,,226356.58,,"SCHOOL OF MADRID, 17TH CENTURY"
4186,,,,,,,,,31956.22,,"ITALIAN, 18TH CENTURY"
4187,,,,,,,,,0.0,,"GIOVANNI ANTONIO DOSIO (SAN GIMIGNANO 1533 - 1610 CASERTA) ITALIAN, GENOESE,..."
4188,,,,,,,,,31956.22,,"SOUTH GERMAN, BAVARIA, CIRCA 1730-1750"
4189,,,,,,,,,11983.58,,"SPANISH, CASTILLE, CIRCLE OF GREGORIO FERNÁNDEZ (1576-1636), FIRST HALF..."
4190,,,,,,,,,15978.11,,"SOUTH GERMAN, MID 18TH CENTURY"
4191,,,,,,,,,0.0,,"GIOVANNI BARATTA (1640-1747) ITALIAN, FLORENCE, CIRCA 1695-1705"
4192,,,,,,,,,0.0,,"ATTRIBUTED TO FERDINANDO TACCA (1619-1686) ITALIAN, FLORENCE, CIRCA 1665"
4193,,,,,,,,,73233.01,,OLFERT DE VRIJ
4194,,,,,,,,87639.98,159781.11,,PIETER CLAESZ.
4195,,,,,,,,,0.0,,WALLERANT VAILLANT
4196,,,,,,34295.13,,,90542.63,,CIRCLE OF REMBRANDT HARMENSZ. VAN RIJN
4197,,,,,,,,,0.0,,STUDIO OF MICHIEL JANSZ. VAN MIEREVELT
4198,,,,,,,,,0.0,,"SOUTH ITALIAN SCHOOL, 17TH CENTURY"
4199,,,,,,,,,0.0,,JEAN-BAPTISTE VAN MOERKERCKE
4200,,,,,,,,,47934.33,,CORNELIS DE MAN
4201,129430.26,,,,,,,,0.0,,JAN BOTH
4202,,,,,,,,,173096.21,,JUDITH LEYSTER
4203,,,,,,,,,0.0,,WORKSHOP OF SIMON VOUET
4204,,,,49724.61,,,0.0,33707.68,0.0,,JACQUES STELLA
4205,,,,,,,0.0,0.0,0.0,,"ALESSANDRO TURCHI, CALLED ORBETTO"
4206,,,,,,,,,21304.15,,CIRCLE OF GEORGES DE LA TOUR
4207,,,,56828.12,,,,,0.0,,GIUSEPPE VERMIGLIO
4208,,,,,,,,,0.0,,"ROMAN SCHOOL, CIRCA 1630-1650"
